"Date","Price","Open","High","Low","Vol.","Change %"
"02/23/2023","12,228.81","12,197.58","12,237.25","12,178.65","","1.16%"
"02/22/2023","12,088.80","12,091.57","12,097.37","12,084.83","","-0.93%"
"02/21/2023","12,201.77","12,237.96","12,241.84","12,200.76","","-1.32%"
"02/17/2023","12,364.75","12,356.31","12,408.73","12,346.27","","-0.99%"
"02/16/2023","12,487.80","12,653.49","12,653.49","12,486.45","","-0.24%"
"02/15/2023","12,517.41","12,548.23","12,571.12","12,516.38","","0.55%"
"02/14/2023","12,449.32","12,532.46","12,589.80","12,449.32","","0.75%"
"02/13/2023","12,356.64","12,366.49","12,368.02","12,340.51","","0.51%"
"02/10/2023","12,293.45","12,288.81","12,308.83","12,287.52","","-2.96%"
"02/09/2023","12,668.84","12,621.85","12,672.27","12,619.93","","-0.02%"
"02/08/2023","12,671.44","12,703.00","12,709.59","12,671.44","","1.67%"
"02/07/2023","12,463.90","12,518.83","12,518.83","12,462.79","","0.01%"
"02/06/2023","12,463.03","12,487.49","12,501.06","12,452.18","","-0.45%"
"02/03/2023","12,519.62","12,701.00","12,704.51","12,513.61","","-0.99%"
"02/02/2023","12,644.33","12,557.56","12,644.33","12,557.56","","4.57%"
"02/01/2023","12,092.07","12,093.60","12,098.32","12,082.63","","1.42%"
"01/31/2023","11,923.09","11,871.87","11,949.26","11,871.33","","-0.91%"
"01/30/2023","12,032.15","12,055.63","12,057.61","12,030.44","","0.26%"
"01/27/2023","12,000.70","11,988.35","12,011.19","11,983.02","","0.40%"
"01/26/2023","11,953.28","11,906.12","11,953.28","11,892.32","","2.57%"
"01/25/2023","11,653.56","11,701.26","11,707.02","11,643.22","","-1.29%"
"01/24/2023","11,805.31","11,817.10","11,818.32","11,778.51","","1.31%"
"01/23/2023","11,652.12","11,654.01","11,663.25","11,627.72","","2.38%"
"01/20/2023","11,381.15","11,384.75","11,395.17","11,363.12","","0.45%"
"01/19/2023","11,330.36","11,296.35","11,332.26","11,291.34","","-2.57%"
"01/18/2023","11,628.65","11,604.21","11,642.58","11,596.88","","0.88%"
"01/17/2023","11,526.68","11,504.92","11,529.33","11,503.98","","1.46%"
"01/13/2023","11,360.29","11,358.41","11,360.29","11,330.43","","-0.49%"
"01/12/2023","11,416.03","11,430.60","11,480.27","11,300.03","","1.49%"
"01/11/2023","11,247.88","11,231.41","11,247.88","11,227.46","","1.67%"
"01/10/2023","11,063.59","11,045.80","11,091.82","11,034.25","","-0.47%"
"01/09/2023","11,115.85","11,086.34","11,117.80","11,086.34","","2.77%"
"01/06/2023","10,816.58","10,710.27","10,859.35","10,696.10","","-0.33%"
"01/05/2023","10,852.13","10,904.25","10,904.25","10,828.71","","-0.80%"
"01/04/2023","10,939.41","10,912.75","10,942.31","10,908.40","","-0.93%"
"01/03/2023","11,042.07","10,990.69","11,043.08","10,989.62","","1.89%"
"12/30/2022","10,837.32","10,861.03","10,861.24","10,836.84","","0.49%"
"12/29/2022","10,784.26","10,752.67","10,796.27","10,749.36","","-0.20%"
"12/28/2022","10,805.46","10,844.04","10,847.22","10,801.05","","-1.32%"
"12/27/2022","10,949.64","10,988.89","10,995.37","10,949.64","","0.34%"
"12/23/2022","10,912.92","10,988.47","11,020.83","10,910.40","","-1.83%"
"12/22/2022","11,116.84","11,198.05","11,200.74","11,112.60","","-0.02%"
"12/21/2022","11,119.25","11,136.11","11,143.05","11,115.86","","0.86%"
"12/20/2022","11,024.70","11,047.14","11,054.75","11,023.32","","-1.99%"
"12/19/2022","11,248.03","11,281.18","11,281.47","11,248.00","","-0.58%"
"12/16/2022","11,314.18","11,298.81","11,314.18","11,257.21","","-2.14%"
"12/15/2022","11,561.67","11,617.33","11,620.50","11,558.85","","-2.00%"
"12/14/2022","11,797.08","11,817.62","11,823.54","11,789.26","","-2.91%"
"12/13/2022","12,151.00","11,779.37","12,180.66","11,779.28","","5.01%"
"12/12/2022","11,571.47","11,585.94","11,589.57","11,558.80","","-0.14%"
"12/09/2022","11,588.22","11,702.29","11,706.11","11,552.59","","0.31%"
"12/08/2022","11,552.38","11,539.46","11,569.09","11,539.46","","0.46%"
"12/07/2022","11,499.63","11,447.14","11,500.58","11,442.58","","-2.42%"
"12/06/2022","11,784.90","11,794.00","11,808.98","11,784.23","","-1.03%"
"12/05/2022","11,907.89","11,950.08","11,963.97","11,907.89","","0.68%"
"12/02/2022","11,827.05","12,037.48","12,038.21","11,765.00","","-1.82%"
"12/01/2022","12,046.86","12,028.42","12,093.30","12,028.42","","4.68%"
"11/30/2022","11,508.73","11,541.22","11,543.33","11,506.51","","-0.72%"
"11/29/2022","11,591.70","11,621.01","11,629.19","11,590.39","","-0.77%"
"11/28/2022","11,681.57","11,679.71","11,685.70","11,664.24","","-0.83%"
"11/25/2022","11,779.87","11,829.42","11,830.21","11,779.87","","0.53%"
"11/23/2022","11,717.54","11,747.09","11,747.09","11,716.11","","1.11%"
"11/22/2022","11,588.81","11,589.16","11,602.43","11,586.45","","-0.30%"
"11/21/2022","11,623.33","11,601.61","11,624.02","11,600.60","","-1.65%"
"11/18/2022","11,818.81","11,776.92","11,818.81","11,776.50","","2.57%"
"11/17/2022","11,522.71","11,582.76","11,593.76","11,503.90","","-2.16%"
"11/16/2022","11,776.95","11,832.92","11,850.27","11,764.68","","-1.71%"
"11/15/2022","11,981.87","11,884.04","12,040.96","11,872.68","","2.14%"
"11/14/2022","11,730.54","11,765.25","11,769.66","11,729.01","","1.30%"
"11/11/2022","11,580.21","11,675.37","11,684.50","11,577.13","","2.29%"
"11/10/2022","11,320.41","10,840.76","11,320.41","10,832.00","","3.12%"
"11/09/2022","10,977.38","11,033.01","11,033.01","10,977.31","","-0.49%"
"11/08/2022","11,031.46","11,019.30","11,049.49","11,019.05","","1.19%"
"11/07/2022","10,901.54","10,888.77","10,901.54","10,872.29","","0.16%"
"11/04/2022","10,884.51","10,765.39","10,884.51","10,707.20","","0.96%"
"11/03/2022","10,781.12","10,815.00","10,815.00","10,781.12","","-4.54%"
"11/02/2022","11,293.43","11,283.88","11,299.70","11,274.71","","-2.15%"
"11/01/2022","11,541.05","11,535.29","11,556.68","11,535.29","","0.76%"
"10/31/2022","11,454.20","11,486.98","11,491.36","11,454.20","","2.60%"
"10/28/2022","11,164.15","11,079.72","11,165.75","11,063.02","","-1.78%"
"10/27/2022","11,366.76","11,327.88","11,387.32","11,327.88","","-0.46%"
"10/26/2022","11,419.41","11,461.54","11,462.36","11,414.43","","-0.43%"
"10/25/2022","11,468.60","11,419.65","11,468.60","11,415.45","","1.32%"
"10/24/2022","11,319.03","11,356.11","11,357.37","11,315.08","","3.04%"
"10/21/2022","10,985.15","10,943.70","11,013.75","10,906.03","","-0.75%"
"10/20/2022","11,068.19","11,096.01","11,135.57","11,050.57","","-0.09%"
"10/19/2022","11,078.47","11,118.22","11,118.22","11,077.64","","-2.27%"
"10/18/2022","11,336.01","11,280.67","11,340.03","11,280.67","","3.69%"
"10/17/2022","10,932.93","10,815.01","10,935.87","10,815.01","","-1.77%"
"10/14/2022","11,129.37","11,008.77","11,159.28","11,008.77","","6.09%"
"10/13/2022","10,490.78","10,844.52","10,876.92","10,456.43","","-2.98%"
"10/12/2022","10,813.37","10,870.65","10,886.26","10,800.71","","-0.52%"
"10/11/2022","10,870.01","10,888.20","10,914.57","10,863.84","","-1.60%"
"10/10/2022","11,046.28","11,001.89","11,058.92","10,998.52","","-2.17%"
"10/07/2022","11,290.90","11,448.18","11,463.46","11,284.36","","-2.06%"
"10/06/2022","11,528.65","11,518.54","11,578.92","11,517.88","","0.91%"
"10/05/2022","11,424.28","11,490.95","11,493.62","11,424.28","","-0.18%"
"10/04/2022","11,444.36","11,436.01","11,444.36","11,416.43","","3.62%"
"10/03/2022","11,044.17","10,990.55","11,055.08","10,984.11","","-0.76%"
"09/30/2022","11,128.54","11,183.51","11,206.11","11,124.01","","-1.79%"
"09/29/2022","11,331.50","11,361.18","11,375.34","11,321.43","","0.57%"
"09/28/2022","11,267.54","11,173.57","11,272.56","11,173.57","","-1.12%"
"09/27/2022","11,395.14","11,416.20","11,435.55","11,391.20","","1.02%"
"09/26/2022","11,279.82","11,239.36","11,303.02","11,239.36","","-1.05%"
"09/23/2022","11,399.29","11,358.08","11,403.95","11,335.72","","-1.48%"
"09/22/2022","11,571.05","11,651.60","11,676.18","11,571.05","","-2.66%"
"09/21/2022","11,887.29","11,850.88","11,893.84","11,846.85","","0.34%"
"09/20/2022","11,847.51","11,889.48","11,889.67","11,847.51","","0.87%"
"09/19/2022","11,745.13","11,761.00","11,790.51","11,745.13","","-0.52%"
"09/16/2022","11,806.00","11,809.76","11,821.90","11,740.92","","-1.98%"
"09/15/2022","12,043.89","12,094.07","12,109.02","12,043.89","","-0.41%"
"09/14/2022","12,093.40","12,040.36","12,093.51","12,038.38","","-2.25%"
"09/13/2022","12,371.56","12,808.67","12,819.18","12,370.69","","-2.19%"
"09/12/2022","12,648.57","12,645.19","12,648.57","12,618.29","","1.90%"
"09/09/2022","12,412.42","12,436.74","12,461.47","12,410.28","","2.09%"
"09/08/2022","12,158.57","12,260.00","12,271.30","12,157.51","","1.04%"
"09/07/2022","12,033.38","11,994.13","12,033.38","11,990.02","","-0.62%"
"09/06/2022","12,108.97","12,162.94","12,162.94","12,108.97","","-2.31%"
"09/02/2022","12,394.75","12,274.22","12,400.20","12,274.22","","1.92%"
"09/01/2022","12,161.81","12,195.01","12,195.20","12,159.26","","-2.37%"
"08/31/2022","12,457.48","12,424.68","12,468.11","12,399.51","","-0.80%"
"08/30/2022","12,557.86","12,594.81","12,594.81","12,553.69","","0.43%"
"08/29/2022","12,504.28","12,466.20","12,505.12","12,466.20","","-4.79%"
"08/26/2022","13,133.27","13,098.12","13,181.92","13,091.53","","1.11%"
"08/25/2022","12,988.68","12,991.22","12,998.38","12,974.69","","0.94%"
"08/24/2022","12,868.08","12,918.67","12,918.67","12,856.46","","-0.09%"
"08/23/2022","12,880.28","12,929.61","12,929.61","12,879.97","","-1.47%"
"08/22/2022","13,073.08","13,043.76","13,073.08","13,041.55","","-2.33%"
"08/19/2022","13,385.50","13,369.26","13,414.24","13,360.64","","-0.57%"
"08/18/2022","13,462.50","13,505.04","13,506.15","13,458.87","","-0.24%"
"08/17/2022","13,494.84","13,533.17","13,538.83","13,492.39","","-0.92%"
"08/16/2022","13,620.46","13,673.19","13,675.32","13,619.23","","0.73%"
"08/15/2022","13,521.20","13,506.22","13,524.51","13,494.94","","1.04%"
"08/12/2022","13,382.00","13,337.27","13,382.00","13,337.27","","-0.61%"
"08/11/2022","13,463.92","13,426.83","13,471.81","13,426.83","","1.12%"
"08/10/2022","13,314.25","13,061.39","13,314.25","13,057.41","","1.84%"
"08/09/2022","13,074.01","13,066.77","13,085.40","13,061.68","","-1.23%"
"08/08/2022","13,237.41","13,279.36","13,306.37","13,216.02","","1.03%"
"08/05/2022","13,103.08","13,302.57","13,311.27","13,101.77","","-1.06%"
"08/04/2022","13,244.08","13,254.54","13,288.13","13,244.08","","2.06%"
"08/03/2022","12,976.40","12,967.28","12,991.29","12,967.28","","0.96%"
"08/02/2022","12,852.61","12,844.43","12,856.64","12,821.68","","-0.16%"
"08/01/2022","12,873.63","12,939.35","12,940.82","12,873.63","","0.80%"
"07/29/2022","12,771.60","12,831.35","12,835.94","12,766.75","","1.54%"
"07/28/2022","12,577.55","12,514.73","12,583.64","12,489.97","","2.45%"
"07/27/2022","12,277.36","12,251.89","12,288.06","12,251.80","","0.19%"
"07/26/2022","12,253.73","12,267.30","12,274.80","12,231.41","","-1.17%"
"07/25/2022","12,398.94","12,442.54","12,443.67","12,396.26","","-1.45%"
"07/22/2022","12,581.71","12,570.09","12,585.79","12,561.07","","0.95%"
"07/21/2022","12,463.37","12,439.27","12,509.83","12,434.96","","1.69%"
"07/20/2022","12,256.36","12,254.60","12,258.55","12,227.50","","1.80%"
"07/19/2022","12,039.76","11,958.69","12,039.76","11,946.10","","-0.38%"
"07/18/2022","12,085.69","12,117.86","12,117.86","12,082.86","","1.73%"
"07/15/2022","11,880.64","11,783.67","11,891.37","11,755.82","","2.17%"
"07/14/2022","11,628.19","11,628.67","11,657.17","11,627.22","","0.87%"
"07/13/2022","11,527.44","11,792.28","11,799.88","11,497.17","","-3.27%"
"07/12/2022","11,916.79","11,847.00","11,917.53","11,843.99","","-0.84%"
"07/11/2022","12,017.97","12,032.88","12,045.69","12,017.97","","0.32%"
"07/08/2022","11,979.19","12,064.45","12,069.33","11,965.27","","0.71%"
"07/07/2022","11,894.55","11,909.51","11,912.95","11,889.41","","0.85%"
"07/06/2022","11,794.61","11,719.11","11,798.39","11,718.48","","3.14%"
"07/05/2022","11,435.40","11,444.30","11,454.19","11,425.93","","-0.12%"
"07/01/2022","11,448.58","11,437.60","11,474.15","11,433.79","","-0.69%"
"06/30/2022","11,528.12","11,493.46","11,547.16","11,488.52","","-0.83%"
"06/29/2022","11,624.69","11,654.06","11,654.06","11,606.90","","-3.34%"
"06/28/2022","12,025.99","12,060.39","12,060.39","12,024.23","","-1.03%"
"06/27/2022","12,150.94","12,173.97","12,173.97","12,132.86","","2.84%"
"06/24/2022","11,814.99","11,791.52","11,815.23","11,785.41","","1.67%"
"06/23/2022","11,621.26","11,604.52","11,628.97","11,578.91","","1.61%"
"06/22/2022","11,436.58","11,383.76","11,436.58","11,361.44","","0.03%"
"06/21/2022","11,433.39","11,418.87","11,435.84","11,414.98","","2.74%"
"06/17/2022","11,128.08","11,227.04","11,231.23","11,124.70","","-1.53%"
"06/16/2022","11,301.18","11,348.29","11,384.14","11,301.18","","-1.27%"
"06/15/2022","11,446.43","11,391.19","11,451.86","11,386.53","","0.73%"
"06/14/2022","11,363.88","11,336.78","11,407.88","11,336.08","","-0.97%"
"06/13/2022","11,475.54","11,503.96","11,511.00","11,463.35","","-4.85%"
"06/10/2022","12,060.35","12,292.03","12,298.90","12,030.93","","-3.81%"
"06/09/2022","12,538.04","12,622.51","12,627.42","12,538.04","","-1.08%"
"06/08/2022","12,674.81","12,696.39","12,696.39","12,663.87","","1.73%"
"06/07/2022","12,459.82","12,460.66","12,467.59","12,436.14","","-2.08%"
"06/06/2022","12,724.75","12,712.98","12,727.34","12,702.74","","0.42%"
"06/03/2022","12,671.06","12,758.90","12,787.42","12,671.06","","1.40%"
"06/02/2022","12,496.00","12,604.19","12,604.19","12,493.64","","-1.92%"
"06/01/2022","12,740.81","12,688.70","12,743.69","12,682.43","","0.56%"
"05/31/2022","12,669.38","12,659.99","12,670.66","12,619.82","","2.10%"
"05/27/2022","12,408.93","12,317.34","12,418.12","12,310.12","","4.21%"
"05/26/2022","11,907.54","11,962.06","11,967.93","11,904.55","","1.72%"
"05/25/2022","11,706.30","11,697.97","11,716.64","11,687.72","","-0.97%"
"05/24/2022","11,820.48","11,835.17","11,850.02","11,820.18","","-0.51%"
"05/23/2022","11,881.31","11,918.05","11,923.80","11,871.91","","-1.26%"
"05/20/2022","12,033.44","12,028.37","12,049.96","12,012.10","","1.39%"
"05/19/2022","11,868.05","11,809.78","11,868.84","11,787.05","","-4.07%"
"05/18/2022","12,371.17","12,419.89","12,433.05","12,371.17","","-0.88%"
"05/17/2022","12,481.03","12,448.68","12,483.20","12,440.56","","1.37%"
"05/16/2022","12,311.94","12,347.05","12,397.59","12,311.80","","1.55%"
"05/13/2022","12,124.20","12,167.35","12,191.58","12,124.20","","2.84%"
"05/12/2022","11,789.91","11,801.44","11,820.81","11,778.38","","-3.68%"
"05/11/2022","12,240.51","12,493.80","12,504.73","12,131.12","","-1.97%"
"05/10/2022","12,486.84","12,364.62","12,494.56","12,364.62","","0.18%"
"05/09/2022","12,464.37","12,426.31","12,464.37","12,401.76","","-2.32%"
"05/06/2022","12,759.84","12,799.80","12,871.25","12,739.27","","-4.34%"
"05/05/2022","13,338.42","13,451.26","13,451.26","13,333.77","","1.76%"
"05/04/2022","13,107.89","13,135.38","13,135.38","13,100.76","","0.33%"
"05/03/2022","13,064.16","13,078.02","13,101.74","13,056.40","","1.75%"
"05/02/2022","12,839.76","12,789.01","12,855.21","12,789.01","","-3.34%"
"04/29/2022","13,282.92","13,286.66","13,321.67","13,254.85","","0.63%"
"04/28/2022","13,199.27","13,223.48","13,240.32","13,183.33","","1.39%"
"04/27/2022","13,018.57","13,055.64","13,056.52","13,003.19","","-3.11%"
"04/26/2022","13,436.31","13,491.08","13,494.44","13,434.47","","1.09%"
"04/25/2022","13,292.07","13,228.04","13,299.81","13,224.56","","-3.13%"
"04/22/2022","13,721.14","13,752.53","13,771.25","13,698.34","","-3.15%"
"04/21/2022","14,167.33","14,155.71","14,183.34","14,148.69","","-0.61%"
"04/20/2022","14,254.26","14,252.76","14,276.10","14,243.08","","2.76%"
"04/19/2022","13,871.26","13,930.46","13,932.53","13,870.95","","0.20%"
"04/18/2022","13,843.66","13,826.62","13,862.63","13,824.74","","-2.61%"
"04/14/2022","14,214.17","14,213.36","14,260.17","14,197.29","","1.99%"
"04/13/2022","13,936.47","13,975.90","13,985.40","13,933.90","","-1.76%"
"04/12/2022","14,185.59","14,032.24","14,258.82","14,027.90","","0.18%"
"04/11/2022","14,159.53","14,150.60","14,164.30","14,131.10","","-2.15%"
"04/08/2022","14,470.07","14,560.86","14,561.96","14,470.07","","0.07%"
"04/07/2022","14,459.36","14,526.89","14,526.89","14,457.95","","-0.92%"
"04/06/2022","14,594.34","14,583.65","14,601.36","14,574.48","","-3.22%"
"04/05/2022","15,080.25","15,132.08","15,132.08","15,073.81","","1.32%"
"04/04/2022","14,883.73","14,907.04","14,910.64","14,883.22","","-0.07%"
"04/01/2022","14,894.63","14,919.27","14,927.98","14,874.93","","-1.23%"
"03/31/2022","15,080.30","15,109.07","15,119.48","15,080.30","","-0.61%"
"03/30/2022","15,173.03","15,164.25","15,173.03","15,145.73","","0.20%"
"03/29/2022","15,142.97","15,083.53","15,149.13","15,083.29","","2.73%"
"03/28/2022","14,741.08","14,787.99","14,788.79","14,741.08","","-0.17%"
"03/25/2022","14,766.58","14,817.19","14,819.74","14,765.46","","1.66%"
"03/24/2022","14,525.10","14,521.93","14,543.35","14,516.06","","0.00%"
"03/23/2022","14,525.79","14,565.99","14,566.60","14,525.79","","0.93%"
"03/22/2022","14,392.14","14,389.72","14,408.63","14,381.95","","0.20%"
"03/21/2022","14,363.46","14,424.09","14,424.09","14,363.46","","1.96%"
"03/18/2022","14,087.67","14,022.25","14,087.67","14,007.38","","1.54%"
"03/17/2022","13,873.98","13,914.03","13,914.03","13,866.87","","1.84%"
"03/16/2022","13,623.04","13,703.87","13,704.50","13,622.62","","3.54%"
"03/15/2022","13,157.30","13,087.57","13,160.46","13,084.70","","-0.69%"
"03/14/2022","13,249.08","13,254.88","13,297.58","13,236.14","","-3.35%"
"03/11/2022","13,708.63","13,738.58","13,749.43","13,704.25","","1.19%"
"03/10/2022","13,547.21","13,558.27","13,618.35","13,545.75","","-0.44%"
"03/09/2022","13,606.62","13,560.25","13,606.62","13,536.56","","2.49%"
"03/08/2022","13,276.34","13,258.75","13,317.27","13,256.91","","-4.02%"
"03/07/2022","13,832.48","13,731.99","13,835.13","13,730.46","","-0.68%"
"03/04/2022","13,927.48","13,933.31","13,962.18","13,898.96","","-2.87%"
"03/03/2022","14,339.21","14,233.98","14,371.42","14,230.68","","1.93%"
"03/02/2022","14,068.05","14,053.82","14,068.05","14,036.73","","-0.76%"
"03/01/2022","14,176.08","14,143.54","14,206.40","14,142.49","","0.98%"
"02/28/2022","14,038.27","14,031.83","14,055.20","14,006.11","","0.35%"
"02/25/2022","13,988.89","14,010.54","14,079.33","13,988.89","","7.00%"
"02/24/2022","13,073.45","13,037.30","13,127.24","13,021.87","","-6.54%"
"02/23/2022","13,988.38","14,017.42","14,027.62","13,988.28","","0.75%"
"02/22/2022","13,883.76","13,906.72","13,933.43","13,881.37","","-2.44%"
"02/18/2022","14,230.45","14,229.99","14,236.37","14,168.48","","-1.66%"
"02/17/2022","14,469.96","14,537.67","14,542.35","14,464.78","","-0.27%"
"02/16/2022","14,508.94","14,594.65","14,601.02","14,504.83","","0.18%"
"02/15/2022","14,483.02","14,521.38","14,521.38","14,477.56","","1.83%"
"02/14/2022","14,223.28","14,223.45","14,240.28","14,180.80","","-3.34%"
"02/11/2022","14,715.29","14,698.03","14,742.12","14,698.03","","-0.28%"
"02/10/2022","14,757.04","15,056.90","15,059.59","14,757.04","","-1.07%"
"02/09/2022","14,917.21","14,925.86","14,929.49","14,913.36","","2.66%"
"02/08/2022","14,530.08","14,550.97","14,557.45","14,530.08","","-1.32%"
"02/07/2022","14,723.97","14,764.39","14,769.35","14,721.27","","1.31%"
"02/04/2022","14,532.99","14,645.53","14,645.53","14,424.41","","-1.25%"
"02/03/2022","14,716.32","14,793.53","14,810.66","14,709.13","","-3.15%"
"02/02/2022","15,195.67","15,252.00","15,253.01","15,169.01","","1.52%"
"02/01/2022","14,967.48","14,993.31","14,998.15","14,963.68","","3.25%"
"01/31/2022","14,496.14","14,472.47","14,511.32","14,459.83","","3.06%"
"01/28/2022","14,066.40","13,911.30","14,066.40","13,893.30","","-1.91%"
"01/27/2022","14,340.89","14,266.93","14,345.83","14,247.95","","-1.12%"
"01/26/2022","14,503.21","14,461.89","14,510.76","14,459.85","","1.90%"
"01/25/2022","14,232.83","14,196.99","14,250.39","14,196.29","","0.38%"
"01/24/2022","14,179.03","14,248.54","14,251.55","14,119.22","","-3.97%"
"01/21/2022","14,765.05","14,712.25","14,768.41","14,689.54","","-2.74%"
"01/20/2022","15,180.87","15,158.16","15,199.38","15,153.98","","-0.60%"
"01/19/2022","15,273.15","15,307.76","15,325.26","15,273.15","","-0.49%"
"01/18/2022","15,347.98","15,382.67","15,400.20","15,345.33","","-0.34%"
"01/14/2022","15,399.59","15,364.69","15,405.22","15,340.07","","-3.56%"
"01/13/2022","15,967.57","15,924.98","15,977.95","15,924.54","","0.14%"
"01/12/2022","15,945.52","15,871.54","15,977.93","15,871.24","","2.34%"
"01/11/2022","15,580.32","15,676.28","15,681.43","15,576.77","","1.30%"
"01/10/2022","15,380.69","15,411.16","15,420.03","15,371.13","","-2.37%"
"01/07/2022","15,753.62","15,799.97","15,821.20","15,679.43","","0.48%"
"01/06/2022","15,678.37","15,715.88","15,745.59","15,678.37","","-3.20%"
"01/05/2022","16,196.92","16,198.14","16,221.61","16,196.92","","-1.86%"
"01/04/2022","16,504.38","16,535.55","16,540.05","16,498.04","","0.76%"
"01/03/2022","16,379.41","16,448.57","16,448.65","16,376.65","","-0.22%"
"12/31/2021","16,415.60","16,420.40","16,439.81","16,415.23","","-0.38%"
"12/30/2021","16,477.98","16,509.53","16,509.78","16,477.98","","-0.15%"
"12/29/2021","16,503.19","16,499.27","16,505.38","16,473.78","","-0.61%"
"12/28/2021","16,604.63","16,629.55","16,634.86","16,596.40","","1.58%"
"12/27/2021","16,346.31","16,352.18","16,371.85","16,346.31","","0.93%"
"12/23/2021","16,194.90","16,222.78","16,222.78","16,193.88","","1.43%"
"12/22/2021","15,966.84","15,975.15","15,975.15","15,940.65","","1.24%"
"12/21/2021","15,771.60","15,794.12","15,812.29","15,771.60","","1.18%"
"12/20/2021","15,587.54","15,586.33","15,612.65","15,574.76","","-0.79%"
"12/17/2021","15,711.36","15,703.88","15,740.89","15,696.46","","-3.77%"
"12/16/2021","16,327.17","16,355.50","16,368.06","16,315.15","","2.61%"
"12/15/2021","15,911.48","15,907.30","15,953.35","15,898.23","","0.18%"
"12/14/2021","15,883.09","16,008.70","16,011.12","15,881.05","","-2.60%"
"12/13/2021","16,306.60","16,403.22","16,403.22","16,306.60","","0.27%"
"12/10/2021","16,262.25","16,178.73","16,283.10","16,178.73","","-0.50%"
"12/09/2021","16,344.30","16,337.57","16,356.73","16,323.64","","0.07%"
"12/08/2021","16,333.03","16,362.70","16,362.70","16,324.68","","1.18%"
"12/07/2021","16,141.79","16,137.22","16,149.49","16,111.98","","2.59%"
"12/06/2021","15,734.79","15,663.10","15,735.45","15,659.48","","-1.92%"
"12/03/2021","16,042.15","16,027.56","16,093.87","16,020.21","","1.42%"
"12/02/2021","15,818.07","15,862.31","15,865.65","15,790.68","","-3.17%"
"12/01/2021","16,335.74","16,358.63","16,366.23","16,335.48","","-0.06%"
"11/30/2021","16,345.99","16,303.62","16,364.45","16,295.49","","0.67%"
"11/29/2021","16,236.89","16,183.80","16,236.89","16,183.80","","-0.02%"
"11/26/2021","16,239.99","16,195.66","16,239.99","16,185.32","","0.16%"
"11/24/2021","16,214.81","16,251.98","16,266.63","16,182.56","","-0.75%"
"11/23/2021","16,338.01","16,356.85","16,387.81","16,336.15","","-1.80%"
"11/22/2021","16,637.41","16,647.42","16,664.47","16,637.41","","0.42%"
"11/19/2021","16,568.37","16,533.91","16,595.93","16,525.53","","1.01%"
"11/18/2021","16,402.62","16,403.90","16,419.49","16,397.76","","0.52%"
"11/17/2021","16,317.78","16,308.88","16,324.45","16,308.88","","0.98%"
"11/16/2021","16,159.04","16,191.22","16,202.82","16,154.38","","-0.41%"
"11/15/2021","16,225.40","16,251.16","16,271.36","16,225.40","","0.95%"
"11/12/2021","16,072.73","16,054.00","16,082.74","16,053.66","","-0.27%"
"11/11/2021","16,115.66","16,098.93","16,123.82","16,098.93","","0.11%"
"11/10/2021","16,098.38","16,150.85","16,151.74","16,087.12","","-1.77%"
"11/09/2021","16,388.79","16,364.14","16,398.96","16,362.83","","0.18%"
"11/08/2021","16,359.57","16,360.26","16,376.28","16,353.13","","-0.21%"
"11/05/2021","16,394.68","16,370.59","16,406.10","16,355.64","","1.21%"
"11/04/2021","16,198.37","16,212.84","16,216.90","16,196.16","","1.26%"
"11/03/2021","15,996.32","15,994.25","16,007.26","15,985.21","","0.76%"
"11/02/2021","15,875.20","15,872.76","15,888.00","15,865.96","","0.03%"
"11/01/2021","15,870.91","15,911.47","15,911.84","15,869.08","","1.54%"
"10/29/2021","15,629.86","15,651.14","15,660.92","15,625.92","","-0.26%"
"10/28/2021","15,670.00","15,692.67","15,704.49","15,670.00","","0.47%"
"10/27/2021","15,597.02","15,551.07","15,603.86","15,551.07","","-0.10%"
"10/26/2021","15,612.68","15,603.30","15,614.50","15,594.44","","1.26%"
"10/25/2021","15,418.24","15,406.14","15,418.24","15,399.81","","-0.12%"
"10/22/2021","15,437.19","15,444.97","15,450.48","15,423.37","","0.44%"
"10/21/2021","15,369.61","15,342.54","15,369.80","15,337.54","","-0.48%"
"10/20/2021","15,443.37","15,415.65","15,444.27","15,414.41","","0.60%"
"10/19/2021","15,351.87","15,364.76","15,364.86","15,343.15","","1.74%"
"10/18/2021","15,089.97","15,124.64","15,125.89","15,083.92","","-0.23%"
"10/15/2021","15,125.14","15,105.08","15,128.89","15,093.65","","1.37%"
"10/14/2021","14,920.82","14,919.73","14,924.76","14,913.12","","1.11%"
"10/13/2021","14,756.98","14,719.23","14,757.96","14,669.30","","-0.14%"
"10/12/2021","14,777.17","14,744.79","14,784.61","14,744.79","","0.05%"
"10/11/2021","14,770.38","14,729.50","14,771.95","14,729.50","","-1.20%"
"10/08/2021","14,950.41","14,918.20","14,981.73","14,911.58","","0.42%"
"10/07/2021","14,887.83","14,921.39","14,927.46","14,885.96","","2.43%"
"10/06/2021","14,535.26","14,527.96","14,560.82","14,515.42","","0.12%"
"10/05/2021","14,518.07","14,535.58","14,536.09","14,517.26","","-1.37%"
"10/04/2021","14,720.04","14,724.10","14,752.22","14,716.04","","0.00%"
"10/01/2021","14,720.49","14,713.66","14,738.42","14,695.94","","-0.64%"
"09/30/2021","14,815.21","14,806.21","14,821.81","14,799.67","","-0.15%"
"09/29/2021","14,838.12","14,870.83","14,870.83","14,837.42","","-1.12%"
